,id,questions
537,1d045689-b22e-49bb-95a1-e9d85d80c9d0,Easy 'Forgotten Cookies' recipe with chopped pecans and 70% dark chocolate — about 30 minutes total?
537,1d045689-b22e-49bb-95a1-e9d85d80c9d0,"Is there a flourless, egg-white-only cookie called 'Forgotten Cookies' made with golden caster sugar and pecans?"
537,1d045689-b22e-49bb-95a1-e9d85d80c9d0,Looking for a 5‑star crumbly cookie that's around 66 kcal per serving and uses vanilla and dark chocolate — is that the 'Forgotten Cookies'?
537,1d045689-b22e-49bb-95a1-e9d85d80c9d0,"Quick, easy biscuit-style cookies with no butter that use chopped pecans and egg whites — do you have the 'Forgotten Cookies' recipe?"
537,1d045689-b22e-49bb-95a1-e9d85d80c9d0,Simple chocolate-pecan cookies with a crumbly texture and ~30 min prep — where can I find the 'Forgotten Cookies'?
538,07e5f923-5fc5-4261-8390-6c598aba4699,Easy 5-ingredient butter cookies I can bake in about 30 minutes for tea?
538,07e5f923-5fc5-4261-8390-6c598aba4699,"Simple eggless cookie recipe with butter, caster sugar and plain flour — can I add cinnamon or chocolate chips?"
538,07e5f923-5fc5-4261-8390-6c598aba4699,Beginner-friendly biscuit recipe rated 4 that only needs a few ingredients and about 32 minutes total?
538,07e5f923-5fc5-4261-8390-6c598aba4699,How do I make basic butter cookies (no eggs) using just 5 ingredients for a quick batch?
538,07e5f923-5fc5-4261-8390-6c598aba4699,"Recipe for cookies using 225g butter, 110g caster sugar and 275g plain flour — will they be soft or crisp?"
539,0c347468-f739-4445-b8ae-1b50d1c73216,Easy Hanukkah Kaak biscuits with caraway seeds — a savoury biscuit recipe that takes about 55 minutes?
539,0c347468-f739-4445-b8ae-1b50d1c73216,Traditional Hanukkah biscuits using strong white flour and fast-action yeast — simple 5-star family recipe?
539,0c347468-f739-4445-b8ae-1b50d1c73216,Savoury Kaak made with melted oil-based margarine and egg — beginner-friendly Hanukkah biscuit recipe?
539,0c347468-f739-4445-b8ae-1b50d1c73216,Low-sugar Hanukkah biscuit (about 198 kcal per portion) — is there an easy savoury Kaak version?
539,0c347468-f739-4445-b8ae-1b50d1c73216,How can I make traditional Jewish Hanukkah biscuits (Kaak) with caraway seeds in under an hour?
540,e9a77d5c-835c-4612-962a-6ea7bcf643a7,"How do I make easy gluten-free peanut butter cookies with just 3 ingredients (peanut butter, golden caster sugar and an egg)?"
540,e9a77d5c-835c-4612-962a-6ea7bcf643a7,Quick peanut butter cookie recipe that takes about 27 minutes total and is rated 5 stars?
540,e9a77d5c-835c-4612-962a-6ea7bcf643a7,Simple no‑flour peanut butter cookies using 200g peanut butter — can I use crunchy or smooth for the same result?
540,e9a77d5c-835c-4612-962a-6ea7bcf643a7,Kid‑friendly peanut butter cookies made with 175g golden caster sugar and a single egg — any tips for a successful batch?
540,e9a77d5c-835c-4612-962a-6ea7bcf643a7,"Easy biscuit recipe for gluten‑free peanut butter cookies (15 min prep, 12 min bake) — what's the method?"
541,e9dcbd39-9900-4098-b9f3-ac179a299114,Easiest ever biscuits recipe with golden caster sugar and vanilla — kid-friendly and ready in 30 minutes?
541,e9dcbd39-9900-4098-b9f3-ac179a299114,Quick buttery biscuits using 200g unsalted butter and 400g plain flour — is this an easy 10-minute prep recipe?
541,e9dcbd39-9900-4098-b9f3-ac179a299114,Simple 5-star biscuit recipe you can decorate by stamping with clean toys — good for baking with kids?
541,e9dcbd39-9900-4098-b9f3-ac179a299114,Easy biscuit recipe that uses 1 large egg and vanilla extract — suitable for beginners and how many does it make?
541,e9dcbd39-9900-4098-b9f3-ac179a299114,"Family-friendly biscuits (10 min prep, 20 min cook) made with golden caster sugar — where can I find the full ingredient list?"
542,50e057f0-e5dd-402b-9447-70a44a5cd198,Easy Mexican snow-dusted little almond cookies with dark rum — is there a recipe that takes about 65 minutes total?
542,50e057f0-e5dd-402b-9447-70a44a5cd198,Small-batch melt-in-the-mouth almond biscuits dusted in icing sugar (uses 50g whole almonds) — how do I make them?
542,50e057f0-e5dd-402b-9447-70a44a5cd198,What are the calories and portions for those little almond cookies (around 52 kcal each) and is the recipe easy?
542,50e057f0-e5dd-402b-9447-70a44a5cd198,Simple recipe for crumbly almond cookies using 100g butter and 140–175g plain flour — what are the baking time and steps?
542,50e057f0-e5dd-402b-9447-70a44a5cd198,Quick biscuit-style little almond cookies (35 min prep + 30 min cook) — ingredients and tips for getting them delicate?
543,41c9ee05-efed-4efa-b30f-457deb4e8d5e,"How do I make melt-in-your-mouth double chocolate shortbreads with just 5 ingredients like butter, cocoa powder and chocolate chips?"
543,41c9ee05-efed-4efa-b30f-457deb4e8d5e,Quick double chocolate shortbread biscuits ready in about 22 minutes — what’s the recipe?
543,41c9ee05-efed-4efa-b30f-457deb4e8d5e,"Easy beginner-friendly shortbread using golden caster sugar, plain flour and chocolate chips — can I make these with 10 minutes prep?"
543,41c9ee05-efed-4efa-b30f-457deb4e8d5e,Are these double chocolate shortbreads around 290 kcal per biscuit and suitable as an occasional treat?
543,41c9ee05-efed-4efa-b30f-457deb4e8d5e,"Looking for an easy, highly rated (4-star) double chocolate shortbread — does this recipe give a rich chocolate flavor?"
544,4a17265a-7682-4142-9ee7-efd52bd8c6e0,Sugar-dusted vanilla shortbread thins with chilled salted butter and golden caster sugar — easy 20-minute biscuit recipe?
544,4a17265a-7682-4142-9ee7-efd52bd8c6e0,"Easy Christmas shortbread thins to keep the biscuit tin topped up, dusted with icing sugar and flavoured with vanilla?"
544,4a17265a-7682-4142-9ee7-efd52bd8c6e0,"Vanilla shortbread made with 2 egg yolks and good-quality vanilla extract — quick, low-effort biscuit (5-star rating)?"
544,4a17265a-7682-4142-9ee7-efd52bd8c6e0,How do I make thin vanilla shortbread biscuits using chilled salted butter — simple recipe for beginners?
544,4a17265a-7682-4142-9ee7-efd52bd8c6e0,Quick shortbread thins using golden caster sugar and an icing sugar dusting — ready in about 20 minutes?
545,23fd744d-0ec1-4c59-96f8-713f9a853133,Easy vanilla shortbread dough using 200g chilled salted butter and 2 egg yolks — can I make the dough in about 15 minutes?
545,23fd744d-0ec1-4c59-96f8-713f9a853133,Quick recipe for buttery shortbread dough with golden caster sugar and vanilla extract that's good for biscuits or as a Christmas gift?
545,23fd744d-0ec1-4c59-96f8-713f9a853133,"This 4‑star easy shortbread dough — is it suitable for beginner bakers who want a crumbly, buttery biscuit base?"
545,23fd744d-0ec1-4c59-96f8-713f9a853133,About how many biscuits does a batch made with 325g plain flour and 125g golden caster sugar yield for gift boxes?
545,23fd744d-0ec1-4c59-96f8-713f9a853133,Can I substitute unsalted butter or replace the egg yolks in this vanilla shortbread dough without ruining the texture?
546,8b8805a2-dd37-4368-8fec-adb436adf4ed,"Easy lemon & ginger shortbread with crystallised ginger — is this the zesty, crumbly teatime biscuit that takes about 50 minutes total?"
546,8b8805a2-dd37-4368-8fec-adb436adf4ed,Beginner-friendly shortbread using 100g salted butter and 175g plain flour with lemon zest and 8 pieces of crystallised ginger?
546,8b8805a2-dd37-4368-8fec-adb436adf4ed,How long should I bake lemon & ginger shortbread (recipe lists 40 minutes cooking) and will it turn out nice and crumbly?
546,8b8805a2-dd37-4368-8fec-adb436adf4ed,"5-star lemon & ginger shortbread from BBC Good Food — quick 10-minute prep, is it good for afternoon tea?"
546,8b8805a2-dd37-4368-8fec-adb436adf4ed,Zingy lemon shortbread with warming ginger and 50g golden caster sugar — an easy biscuit recipe I can make at home?
547,0dad535f-9dda-4117-b97c-30613558a4ae,Coconut & chocolate macaroons made with coarsely grated fresh coconut and 1 egg white — total time about 50 minutes?
547,0dad535f-9dda-4117-b97c-30613558a4ae,"Dark chocolate coconut macaroons (200g fresh coconut, 150g dark chocolate) — easy biscuit-style recipe?"
547,0dad535f-9dda-4117-b97c-30613558a4ae,Looking for a 4-star macaroon recipe that uses caster sugar and plain flour and is listed as 'more effort' — any tips?
547,0dad535f-9dda-4117-b97c-30613558a4ae,What's the nutrition for coconut & chocolate macaroons — are they around 206 kcal and 10g fat per serving?
547,0dad535f-9dda-4117-b97c-30613558a4ae,Coconut macaroons recipe with roughly 30 minutes prep and 20 minutes cooking time for a small batch?
548,ce9c5585-09e7-4ef3-b392-a27b836ddded,Easy 4-ingredient shortbread with rice flour and golden caster sugar — is this the quick 40-minute recipe?
548,ce9c5585-09e7-4ef3-b392-a27b836ddded,Classic shortbread biscuits made with 300g butter and a mix of plain and rice flour — does this one include options like lemon or pistachios?
548,ce9c5585-09e7-4ef3-b392-a27b836ddded,5-star easy shortbread that’s about 188 kcal per piece — what are the simple ingredients?
548,ce9c5585-09e7-4ef3-b392-a27b836ddded,Shortbread for a crowd with 15 minutes prep and 25 minutes baking time — how many biscuits does this recipe make?
548,ce9c5585-09e7-4ef3-b392-a27b836ddded,Can I make this easy shortbread (uses 140g rice flour and 300g plain flour) gluten-free by adjusting the flours?
549,310d59e1-1062-4da6-a0e2-f02d78618490,How do I make classic Anzac biscuits with porridge oats and desiccated coconut — an easy recipe that takes about 35 minutes?
549,310d59e1-1062-4da6-a0e2-f02d78618490,Is there a beginner-friendly Anzac biscuit recipe using golden syrup and bicarbonate of soda that's highly rated?
549,310d59e1-1062-4da6-a0e2-f02d78618490,Anzac biscuits with butter and caster sugar — about 118 kcal per biscuit? Is this an easy snack to bake?
549,310d59e1-1062-4da6-a0e2-f02d78618490,Authentic ANZAC oat biscuit recipe (uses roughly 85g oats and 85g coconut) — how many does it yield and how long does it take to prep?
549,310d59e1-1062-4da6-a0e2-f02d78618490,"Simple 5-star Anzac biscuits (oat biscuit style) — can I make them from pantry staples like flour, butter and golden syrup in around 35 minutes?"
550,ace52628-d825-42cc-9eb5-a39272e5e673,"Easy healthy biscuits made with wholemeal flour, rolled oats and chopped walnuts — around 50 minutes total?"
550,ace52628-d825-42cc-9eb5-a39272e5e673,"Leiths healthy cookie recipe using mashed banana, desiccated coconut and sultanas or dark chocolate chips — is this the 5‑star version?"
550,ace52628-d825-42cc-9eb5-a39272e5e673,"Oat biscuits with a hint of orange zest and vanilla — 30 minutes prep plus 20 minutes cook, easy to make?"
550,ace52628-d825-42cc-9eb5-a39272e5e673,Healthier oat cookie recipe with wholemeal flour and oats — about 167 kcal and 3g protein per biscuit?
550,ace52628-d825-42cc-9eb5-a39272e5e673,"Soft oat and banana biscuits with walnuts and vanilla extract — simple, nourishing snack recipe?"
551,42edb6c1-24a7-4a1e-b7ab-b418e738f464,Easy fruity flapjack cookie recipe with toasted jumbo oats and desiccated coconut that uses golden syrup and chopped dried apricots?
551,42edb6c1-24a7-4a1e-b7ab-b418e738f464,Looking for a flapjack-style cookie (cross between syrupy flapjacks and coconut macaroons) made with muscovado sugar and self-raising flour — is there a simple recipe?
551,42edb6c1-24a7-4a1e-b7ab-b418e738f464,"Recipe for oat biscuits with toasted oats, mixed dried fruit and a touch of cinnamon that takes about 60 minutes total?"
551,42edb6c1-24a7-4a1e-b7ab-b418e738f464,"5-star easy cookie recipe using golden syrup, light muscovado sugar and dried apricots — what ingredients and baking time are needed?"
551,42edb6c1-24a7-4a1e-b7ab-b418e738f464,Simple fruity oat cookies with toasted oats and desiccated coconut — does this type of recipe require around 40 minutes of baking?
552,d644cd00-e139-4624-baf4-d198472fca57,How do I make easy freezer oat biscuits with desiccated coconut and raisins that I can bake straight from the freezer?
552,d644cd00-e139-4624-baf4-d198472fca57,Quick 30-minute oat biscuit recipe with chopped nuts (pecans or almonds) and brown sugar — suitable for freezing?
552,d644cd00-e139-4624-baf4-d198472fca57,"Simple make-ahead freezer biscuits using self-raising flour, butter and oats — are they around 138 kcal per biscuit?"
552,d644cd00-e139-4624-baf4-d198472fca57,"Any highly rated (5-star) easy freezer biscuit recipes featuring oats, vanilla and mixed fruit?"
552,d644cd00-e139-4624-baf4-d198472fca57,"Can I freeze biscuit dough made with oats, raisins and coconut for later baking, and how long will it keep in the freezer?"
553,d2f68ddf-8939-4be7-b04e-909df454a6d0,"How do I make chewy oaty cookies with dried apricots, stem ginger and sour cherries that are ready in under an hour?"
553,d2f68ddf-8939-4be7-b04e-909df454a6d0,Easy tea-time oat biscuit recipe using golden syrup and demerara sugar — what's the method and prep time?
553,d2f68ddf-8939-4be7-b04e-909df454a6d0,Simple spiced oat cookies (with cinnamon) that take about 50 minutes to make — any recipe like that?
553,d2f68ddf-8939-4be7-b04e-909df454a6d0,Recipe for 'bumper' oat cookies with chopped dried apricots and stem ginger — ingredients and nutritional info (about 236 kcal)?
553,d2f68ddf-8939-4be7-b04e-909df454a6d0,"Looking for an easy oaty cookie recipe with porridge oats, bicarbonate of soda and mixed dried fruit—good for afternoon tea?"
554,05db8c73-3281-4ca2-be76-14eda3d25957,Easy oatmeal raisin cookies made with vegetable oil and soaked raisins — is there a quick 30-minute recipe?
554,05db8c73-3281-4ca2-be76-14eda3d25957,"Rustic oat biscuit recipe with 300g oats, cinnamon and vanilla — how do I make these in one batch?"
554,05db8c73-3281-4ca2-be76-14eda3d25957,Oatmeal raisin cookies using golden caster sugar and 100g raisins — will soaking the raisins keep them soft?
554,05db8c73-3281-4ca2-be76-14eda3d25957,Simple no-butter oat cookies for a biscuit tin that use oil and an egg — any highly rated (4‑star) recipe?
554,05db8c73-3281-4ca2-be76-14eda3d25957,Quick rustic oat cookies that prevent raisins from burning — easy recipe ready in about 30 minutes?
555,22ba1a9c-2a94-4259-945b-fa7c39bf9335,Easy oaty energy cookies with dried apricot and condensed milk — is there a kid-friendly CBeebies 'I Can Cook' recipe that takes about 40 minutes?
555,22ba1a9c-2a94-4259-945b-fa7c39bf9335,Quick oat biscuit recipe using rolled oats and self-raising flour with 10 minutes prep — how do I make these?
555,22ba1a9c-2a94-4259-945b-fa7c39bf9335,Healthy snack cookies with apricots and oats — recipe around 201 kcal per cookie and labelled easy for baking with children?
555,22ba1a9c-2a94-4259-945b-fa7c39bf9335,Simple biscuit recipe that uses condensed milk (tube) and light brown sugar — suitable for kids to help bake?
555,22ba1a9c-2a94-4259-945b-fa7c39bf9335,Family-friendly energy cookies using 50g dried apricot and 50g butter — what are the nutrition details (protein ~4g) and serving info?
556,8ba51349-e48a-4781-9c66-7c0297110254,"Easy fruity oat cookies with thin-cut marmalade and chopped hazelnuts — 45 minutes total, where's the recipe?"
556,8ba51349-e48a-4781-9c66-7c0297110254,"Simple oat biscuit recipe using porridge oats, self-raising flour and glacé cherries — school bake sale style?"
